,0
667,-6.33888
668,-5.95948
669,-6.39887
670,-5.98359
671,-6.36699
672,-6.51267
673,-6.99888
674,-6.74616
675,-6.72886
676,-6.4127
677,-6.7956
678,-6.38795
679,-6.30808
680,-5.6593
681,-6.29973
682,-6.52478
683,-6.98215
684,-6.54628
685,-5.90517
686,-6.17161
687,-6.35959
688,-6.33125
689,-6.48977
690,-6.09738
691,-6.35279
692,-6.51091
693,-5.52211
694,-6.08371
695,-5.91689
696,-6.18129
697,-5.39104
698,-6.10691
699,-6.06283
700,-6.11795
701,-5.71349
702,-5.46699
703,-5.69119
704,-5.67205
705,-5.59988
706,-5.87462
707,-5.69709
708,-5.48523
709,-5.86434
710,-5.37864
711,-5.80476
712,-6.27964
713,-5.92158
714,-6.02372
715,-6.08253
716,-5.60433
717,-5.65368
718,-5.98217
719,-5.76437
720,-5.48715
721,-5.96047
722,-5.44779
723,-6.71734
724,-7.12493
725,-6.23675
726,-5.28746
727,-6.01882
728,-5.67992
729,-6.29972
730,-5.50584
731,-6.09826
732,-5.72973
733,-6.17193
734,-5.75101
735,-5.5336
736,-6.29832
737,-6.30864
738,-5.94865
739,-6.16034
740,-6.06933
741,-6.39557
742,-6.08832
743,-5.97173
744,-6.31189
745,-6.09739
746,-6.11778
747,-6.08949
748,-5.99004
749,-5.88768
750,-6.47909
751,-5.67759
752,-6.26477
753,-5.76705
754,-6.31468
755,-6.01849
756,-5.95568
757,-6.11644
758,-6.46168
759,-6.14325
760,-6.16307
761,-6.35376
762,-5.94906
763,-6.15971
764,-6.20748
765,-6.54357
766,-5.57059
767,-6.17088
768,-6.05778
769,-6.20106
770,-6.26198
771,-6.22432
772,-6.63409
773,-6.261
774,-6.52962
775,-6.64027
776,-6.12873
777,-6.27033
778,-6.40599
779,-6.16641
780,-6.61188
781,-6.13594
782,-6.46374
783,-6.59412
784,-6.48161
785,-6.57907
786,-6.53568
787,-6.51961
788,-6.31144
789,-6.8337
790,-6.48652
791,-6.8278
792,-6.20361
793,-6.21467
794,-6.39018
795,-6.3976
796,-6.28477
797,-6.22576
798,-6.73586
799,-6.60433
800,-6.6164
801,-5.93868
802,-6.08349
803,-6.44722
804,-6.74555
805,-5.52982
806,-6.49352
807,-5.62015
808,-6.13498
809,-6.27009
810,-6.63996
811,-6.15477
812,-6.49241
813,-6.00365
814,-6.38027
815,-6.15718
816,-5.44655
817,-6.44152
818,-5.83738
819,-6.03048
820,-5.76039
821,-6.14445
822,-6.41394
823,-6.58275
824,-6.04617
825,-6.2557
826,-5.58749
827,-5.32925
828,-5.72653
829,-5.6522
830,-6.00204
831,-6.47345
832,-6.25112
833,-5.09836
834,-5.79398
835,-5.97065
836,-5.26344
837,-5.59665
838,-5.70097
839,-6.35678
840,-6.04695
841,-5.44897
842,-5.79305
843,-5.44849
844,-5.59079
845,-6.24123
846,-6.33527
847,-6.40324
848,-5.70838
849,-5.92177
850,-5.9732
851,-6.05255
852,-6.25201
853,-6.3803
854,-6.47724
855,-6.22499
856,-6.04859
857,-6.00226
858,-6.43475
859,-5.91373
860,-5.64054
861,-5.96967
862,-6.69994
863,-6.08569
864,-6.0426
865,-6.27412
866,-6.33418
867,-6.16375
868,-6.41332
869,-5.29823
870,-5.8655
871,-5.87719
872,-5.90151
873,-6.019
874,-6.48483
875,-6.16497
876,-6.79606
877,-6.12777
878,-6.30812
879,-6.06443
880,-5.71021
881,-6.07508
882,-5.85495
883,-5.66595
884,-5.70328
885,-6.37988
886,-5.92664
887,-5.54089
888,-5.97117
889,-5.70073
890,-5.69843
891,-6.44476
892,-6.29916
893,-6.0856
894,-5.62501
895,-6.41581
896,-6.18551
897,-5.65757
898,-5.8703
899,-6.2391
900,-6.63128
901,-6.55708
902,-6.49778
903,-5.92628
904,-6.35805
905,-5.67878
906,-6.79872
907,-5.74318
908,-6.08244
909,-6.24349
910,-6.18898
911,-6.43352
912,-5.89293
913,-5.76689
914,-6.37875
915,-6.18269
916,-6.53743
917,-6.49766
918,-5.76857
919,-6.40659
920,-5.73344
921,-6.14892
922,-5.81469
923,-6.19054
924,-5.72508
925,-6.18464
926,-5.76313
927,-6.44425
928,-5.79463
929,-6.23654
930,-5.88949
931,-6.03116
932,-6.36205
933,-6.02133
934,-6.12089
935,-6.04215
936,-6.2336
937,-5.85094
938,-5.5507
939,-5.75035
940,-6.14544
941,-5.65077
942,-6.55853
943,-6.17787
944,-6.53416
945,-6.28103
946,-5.59454
947,-5.57307
948,-6.05732
949,-5.46684
950,-5.93431
951,-5.99787
952,-6.30586
953,-5.85043
954,-5.66887
955,-5.55452
956,-6.39137
957,-5.76875
958,-5.48579
959,-7.11386
960,-6.06225
961,-5.50471
962,-6.40326
963,-6.49987
964,-6.67716
965,-6.17992
966,-6.64091
967,-5.50724
968,-6.70726
969,-6.76403
970,-6.20117
971,-6.56962
972,-6.46446
973,-6.35811
974,-7.30554
975,-6.31852
976,-5.61993
977,-6.68255
978,-5.98174
979,-6.35625
980,-6.07259
981,-5.42499
982,-5.58155
983,-5.61426
984,-5.92046
985,-6.59813
986,-6.23987
987,-6.671
988,-6.30934
989,-6.98163
990,-6.95727
991,-6.39155
992,-7.28459
993,-6.77053
994,-6.53012
995,-5.63327
996,-5.33059
997,-6.17785
998,-6.42971
999,-6.47315
1000,-5.78381
1001,-6.3353
1002,-6.25536
1003,-6.13106
1004,-6.49992
1005,-5.94863
1006,-6.15061
1007,-6.17342
1008,-6.34623
1009,-6.52113
1010,-6.26182
1011,-6.56743
1012,-6.67742
1013,-6.42091
1014,-6.62805
1015,-6.42638
1016,-6.7172
1017,-6.39283
1018,-5.82756
1019,-6.63596
1020,-5.818
1021,-6.00676
1022,-5.95326
1023,-5.92945
1024,-6.28156
1025,-6.04038
1026,-6.53488
1027,-6.33639
1028,-6.35699
1029,-6.44075
1030,-6.74514
1031,-6.73807
1032,-6.78789
1033,-6.17425
1034,-6.71508
1035,-6.23409
1036,-6.81712
1037,-6.093
1038,-6.85902
1039,-6.61883
1040,-6.77196
1041,-7.06831
1042,-6.96407
1043,-6.70886
1044,-6.69623
1045,-6.41145
1046,-6.27951
1047,-6.65783
1048,-6.77282
1049,-6.26893
1050,-6.40056
1051,-6.43093
1052,-6.96678
1053,-6.77404
1054,-7.0535
