,0
973,5.3278040886
974,5.160736084
975,5.1726250648
976,5.4847326279
977,5.2225313187
978,5.2127084732
979,5.2449674606
980,5.2849192619
981,5.2942390442
982,5.2479214668
983,4.9383039474
984,5.269651413
985,5.3582744598
986,5.323281765
987,5.3312220573
988,5.0760602951
989,5.1850442886
990,5.3570337296
991,5.1417164803
992,5.2513284683
993,5.2208571434
994,5.2095842361
995,5.3747563362
996,5.4063196182
997,5.2325873375
998,5.1148309708
999,5.155134201
1000,5.1530356407
1001,5.0041680336
1002,5.1248812675
1003,5.1732788086
1004,5.0975255966
1005,5.5585122108
1006,5.1778998375
1007,5.3508653641
1008,5.275305748
1009,5.3017053604
1010,5.3098907471
1011,5.3533568382
1012,5.3723978996
1013,5.4767336845
1014,5.2111229897
1015,5.3377680779
1016,5.1642231941
1017,5.2314596176
1018,5.2487726212
1019,5.3243112564
1020,5.3569173813
1021,5.382912159
1022,5.1398530006
1023,5.1669111252
1024,5.415365696
1025,5.1544189453
1026,5.1990060806
1027,5.2791643143
1028,5.3600111008
1029,5.2923970222
1030,5.2370996475
1031,5.118786335
1032,5.277340889
1033,5.1088037491
1034,5.3363089561
1035,5.1988396645
1036,5.331073761
1037,5.309920311
1038,5.3191580772
1039,5.3941378593
1040,5.2397465706
1041,5.2886195183
1042,5.2810297012
1043,5.1165471077
1044,5.338737011
1045,5.3442211151
1046,5.2374515533
1047,5.2223219872
1048,5.0940074921
1049,5.2317452431
1050,5.2404241562
1051,5.081138134
1052,5.2762579918
1053,5.1861162186
1054,5.0936441422
1055,5.1485438347
1056,5.052863121
1057,5.1019496918
1058,4.9204339981
1059,5.4454679489
1060,4.9300384521
1061,5.1673583984
1062,5.2719607353
1063,5.2539167404
1064,5.2555370331
1065,5.1663007736
1066,5.169131279
1067,5.0639481544
1068,5.3467197418
1069,5.2702298164
1070,5.3485627174
1071,5.1722517014
1072,5.3261384964
1073,5.2272377014
1074,5.2876081467
1075,5.2570843697
1076,5.0773663521
1077,5.189221859
1078,5.2807588577
1079,5.000831604
1080,5.2108945847
1081,5.2894096375
1082,5.0463385582
1083,5.1986737251
1084,5.0722880363
1085,5.1300067902
1086,5.1906280518
1087,5.2012515068
1088,5.1654734612
1089,5.0890135765
1090,5.3715033531
1091,5.1927204132
1092,5.3004817963
1093,5.2663083076
1094,5.1935377121
1095,5.0618472099
1096,5.1788520813
1097,5.2167463303
1098,5.176841259
1099,5.0116019249
