,0
372,5.5443549156
373,5.8111619949
374,5.8045449257
375,5.7051448822
376,5.7123646736
377,5.6361374855
378,5.9001188278
379,5.8550882339
380,5.7232522964
381,5.7353458405
382,5.8143424988
383,5.9401698112
384,5.8263635635
385,5.7683634758
386,5.9161691666
387,5.5673880577
388,5.9543366432
389,6.0179543495
390,5.9189300537
391,5.8799371719
392,5.6388616562
393,6.0585188866
394,5.8338866234
395,5.9802794456
396,5.7763605118
397,5.93430233
398,5.9215106964
399,5.6213078499
400,6.0544838905
401,5.8098597527
402,5.9427213669
403,5.7795443535
404,5.6453881264
405,5.6705670357
406,5.9496407509
407,5.9090070724
408,5.8847374916
409,5.7664937973
410,6.0734171867
411,5.6385173798
412,6.0813336372
413,6.0209817886
414,5.7377123833
415,5.781662941
416,5.6069345474
417,5.7900304794
418,5.6562108994
419,5.6945514679
420,5.7241926193
421,5.8756904602
422,5.8010606766
423,5.7846093178
424,5.847181797
425,5.9718427658
426,5.9532437325
427,5.8225040436
428,5.7824640274
429,5.9356393814
430,5.7371850014
431,5.6854562759
432,5.6850600243
433,5.7283668518
434,5.8558592796
435,5.7035036087
436,5.8033781052
437,5.921081543
438,5.8385162354
439,5.5074796677
440,5.8992147446
441,5.8510403633
442,5.7882714272
443,5.8209104538
444,5.6447472572
445,5.5260043144
446,5.7291936874
447,5.7697925568
448,5.8647828102
449,5.9979557991
450,6.0860128403
451,5.8520812988
452,5.8990159035
453,5.9275465012
454,5.7810673714
455,5.8503923416
456,6.1226830482
457,5.9329190254
458,5.8590950966
459,5.7915267944
460,5.9491529465
461,6.0173296928
462,5.7954320908
463,5.9389619827
464,5.6838588715
465,5.7599859238
466,5.7738423347
467,5.6587533951
468,5.6855006218
469,5.784277916
470,5.7968797684
471,5.7345399857
472,5.709982872
473,5.8913640976
474,5.6704382896
475,5.7171621323
476,5.8535919189
477,5.8049054146
478,5.929268837
479,5.9968290329
480,5.6776900291
481,5.8515210152
482,5.6692442894
483,5.761051178
484,6.0093932152
485,5.6524820328
486,5.9701032639
487,5.9594955444
488,5.7733931541
489,5.8463726044
490,5.8512015343
491,5.7204022408
492,5.5968790054
493,5.8017778397
494,6.0380244255
495,5.9480466843
496,5.7547559738
497,5.7656860352
498,5.6809301376
499,5.7325296402
500,5.739569664
501,5.6469554901
502,5.6763467789
503,5.807914257
504,5.9364709854
505,5.7595553398
506,5.9810228348
507,5.7362976074
508,5.7931203842
509,5.7428369522
510,6.002573967
511,6.0539360046
512,5.9020109177
513,5.7532873154
514,5.7588396072
515,5.7396616936
516,5.7249574661
517,5.7882285118
518,5.5562648773
519,5.4140915871
520,5.7489552498
521,6.0007805824
522,5.9410772324
523,5.9822068214
524,5.7189826965
525,5.9103450775
526,5.8768815994
527,5.9029827118
528,5.9474177361
529,5.8893785477
530,6.0902819633
531,6.0131573677
532,5.6660761833
533,5.6240797043
534,6.0000867844
535,5.791410923
536,5.9288578033
537,5.9270377159
538,5.8490614891
539,5.6982617378
540,5.8118195534
541,5.7560629845
542,5.9938097
543,5.7130346298
544,5.8854036331
545,5.8688421249
546,5.576458931
547,5.7896060944
548,5.7844367027
549,5.9767012596
550,5.9564614296
551,5.9679269791
552,5.835047245
553,6.0729036331
554,6.0322065353
555,5.9405798912
556,5.8857860565
557,5.7533974648
558,6.126452446
559,6.0165534019
560,6.0995769501
561,5.8672513962
562,5.9196696281
563,6.004805088
564,5.8864278793
565,6.1624593735
566,5.7433214188
567,5.7790765762
568,5.7914023399
569,6.0337553024
570,5.7532501221
571,5.8858160973
572,6.1504240036
573,5.8416604996
574,5.772500515
575,5.9701814651
576,6.1693873405
577,6.0336499214
578,6.0384244919
579,6.0908179283
580,5.9636855125
581,5.8748645782
582,5.8744058609
583,5.9833726883
584,5.8423624039
585,5.9179124832
586,5.8638653755
587,5.9857721329
588,5.8352651596
589,5.8608980179
590,5.778626442
591,5.9945440292
592,5.7744731903
593,5.8567972183
594,5.7783722878
595,5.9484434128
596,5.8767576218
597,5.8812212944
598,5.6540122032
599,5.8104600906
600,5.8844585419
601,5.8238577843
602,5.7089567184
603,5.8379464149
604,5.9224114418
605,6.1080212593
606,5.7175321579
607,5.8573989868
608,5.7803792953
609,5.7505955696
610,5.973985672
611,5.6792416573
612,5.9819588661
613,5.7735204697
614,5.9578294754
615,5.8750720024
616,5.8778181076
617,5.7982969284
618,5.8076982498
619,5.850757122
620,5.6267385483
621,5.7598357201
622,6.0588107109
623,5.9850516319
624,5.8896136284
625,5.7609481812
626,6.0181574821
627,5.8714752197
628,5.8857183456
629,5.7683153152
630,5.588643074
631,5.6352667809
632,5.9289007187
633,5.9631857872
634,5.9892148972
635,6.0007429123
636,5.8817024231
637,5.9624404907
638,6.0464034081
639,5.8227577209
640,5.9961919785
641,5.9822955132
642,6.0193805695
643,5.7227363586
644,6.0927567482
645,5.9491634369
646,5.8035531044
647,5.8140792847
648,5.8264346123
649,5.823849678
650,5.9576616287
651,5.6722269058
652,6.0196275711
653,5.8732404709
654,5.8584070206
655,5.7697868347
656,5.7392473221
657,6.0585107803
658,5.8102273941
659,5.754137516
660,5.9144964218
661,5.7606940269
662,5.946015358
663,5.859746933
664,5.9673299789
665,6.0340623856
666,5.7534666061
667,5.9718618393
668,5.9842925072
669,5.7953839302
670,6.0366454124
671,5.8140358925
672,6.0129103661
673,6.0022673607
674,5.7793455124
675,5.9055914879
676,5.9984788895
677,6.1187896729
678,5.9117126465
679,5.7191438675
680,6.0834188461
681,5.9819655418
682,5.8774251938
683,5.9426789284
684,6.0113172531
685,6.0318822861
686,5.8862748146
687,5.8511953354
688,5.9859952927
689,5.5047497749
690,5.9957437515
691,5.958231926
692,6.0815658569
693,5.8178267479
694,5.8526191711
695,5.9105138779
696,5.6988911629
697,5.9075722694
698,5.8716192245
699,6.1368455887
700,6.0053567886
701,5.8777780533
702,5.6945433617
703,5.9614439011
704,5.8288011551
705,5.8095884323
706,5.9219770432
707,5.9504117966
708,5.9419412613
709,5.7838988304
710,6.0425744057
711,5.8935112953
712,5.7020759583
713,6.0714330673
714,6.0602316856
715,5.9950289726
716,5.9720621109
717,6.1479077339
718,6.1145353317
719,6.0159316063
720,6.0038537979
721,5.8960485458
722,5.9412517548
723,5.8533883095
724,6.0851182938
725,6.0057592392
726,5.9874153137
727,5.8955144882
728,5.9233827591
729,5.9707541466
730,5.8896050453
731,5.856554985
732,5.8050103188
733,5.6792860031
734,5.7669420242
735,5.8294095993
736,5.6748871803
737,5.6614398956
738,5.6436877251
739,5.8821172714
